ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Response,Z_Revenue_correct,Age,MntTotal,NumTotalPurchases,AcceptedTotalFirstFiveCmps,AcceptedTotalFirstFiveCmpsMorePilot,TotalYearAfterRegistration,TotalChildren,DaysOfRegistration,NumTotalPurchasesByMonthRegistred,PurchaseEveryNDays
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,False,False,False,False,False,False,3,False,0,64,649,19,0,0,6,2,51,11.176470588235295,2.6842105263157894
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,False,False,False,False,False,False,3,False,0,68,405,14,0,0,7,1,273,1.5384615384615385,19.5
433,1958,Master,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,False,False,False,False,False,False,3,False,0,62,591,18,0,0,7,2,477,1.1320754716981132,26.5
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,False,False,False,False,False,False,3,False,0,51,595,18,0,0,6,0,140,3.8571428571428568,7.777777777777779
1295,1963,Graduation,Married,,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,False,False,False,False,False,False,3,False,0,57,601,18,0,0,7,1,323,1.6718266253869967,17.944444444444446
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,False,False,False,False,False,False,3,False,0,56,256,11,0,0,7,2,320,1.03125,29.09090909090909
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,False,True,False,False,False,False,3,False,0,53,1482,22,1,1,7,0,470,1.4042553191489362,21.363636363636363
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,False,False,False,False,False,False,3,False,0,44,20,4,0,0,8,1,691,0.1736613603473227,172.75
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,False,False,False,False,False,False,3,False,0,61,90,6,0,0,7,3,358,0.5027932960893855,59.666666666666664
7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,True,False,False,False,False,False,3,True,11,47,29,4,1,2,6,2,42,2.857142857142857,10.5
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,False,False,False,False,False,False,3,False,0,55,34,5,0,0,7,2,337,0.4451038575667656,67.39999999999999
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,False,False,False,False,False,False,3,False,0,28,2057,21,0,0,8,0,619,1.0177705977382876,29.476190476190474
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,False,False,False,False,False,False,3,True,11,44,1003,15,0,1,7,1,228,1.973684210526316,15.2
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,False,False,False,False,False,False,3,False,0,58,1259,22,0,0,7,0,437,1.5102974828375286,19.863636363636363
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,False,False,False,False,False,False,3,False,0,46,838,22,0,0,7,1,306,2.1568627450980395,13.909090909090907
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,False,False,False,False,False,False,3,False,0,32,196,9,0,0,7,1,468,0.576923076923077,51.99999999999999
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,False,False,False,False,False,False,3,False,0,44,828,12,0,0,8,2,620,0.5806451612903225,51.66666666666667
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,False,False,False,False,False,False,3,True,11,45,52,5,0,1,8,1,610,0.24590163934426232,121.99999999999999
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,False,False,False,False,False,True,3,False,0,39,18,3,0,0,7,1,306,0.29411764705882354,102.0
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,False,False,False,False,False,False,3,False,0,47,179,9,0,0,8,3,677,0.39881831610044316,75.22222222222221
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,False,False,False,False,False,False,3,False,0,54,119,7,0,0,6,0,9,23.333333333333336,1.2857142857142856
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,False,False,False,False,False,False,3,False,0,67,446,15,0,0,6,2,67,6.716417910447761,4.466666666666667
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,False,True,False,False,False,False,3,False,0,51,447,15,1,1,6,1,115,3.9130434782608696,7.666666666666667
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,False,False,False,False,False,False,3,False,0,48,338,13,0,0,8,1,563,0.6927175843694494,43.30769230769231
92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,False,False,False,False,False,False,3,False,0,32,69,7,0,0,6,1,49,4.285714285714286,7.0
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,False,False,False,False,False,False,3,False,0,68,945,24,0,0,8,1,629,1.1446740858505566,26.20833333333333
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,False,True,True,False,False,False,3,True,11,71,1339,20,2,3,7,0,496,1.2096774193548385,24.800000000000004
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,False,False,False,False,False,False,3,False,0,62,303,12,0,0,7,1,357,1.0084033613445378,29.75
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,False,False,False,False,False,False,3,False,0,42,18,3,0,0,7,3,291,0.30927835051546393,97.0
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,False,False,False,False,False,False,3,False,0,43,148,8,0,0,7,1,256,0.9375,32.0
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,False,False,False,False,False,False,3,False,0,65,1174,17,0,0,7,0,314,1.624203821656051,18.470588235294116
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,False,False,False,False,False,False,3,False,0,62,8,3,0,0,7,3,364,0.24725274725274726,121.33333333333333
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,False,False,False,False,False,False,3,False,0,75,1673,25,0,0,8,0,602,1.2458471760797343,24.08
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,False,False,False,False,False,False,3,False,0,36,116,7,0,0,6,1,176,1.1931818181818183,25.14285714285714
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,False,False,False,False,False,False,3,False,0,45,1281,19,0,0,7,0,425,1.3411764705882354,22.368421052631575
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,False,False,False,False,False,False,3,False,0,47,1607,22,0,0,6,1,121,5.454545454545455,5.499999999999999
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,False,False,False,False,False,False,3,False,0,54,60,6,0,0,7,3,229,0.7860262008733624,38.16666666666667
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,True,False,False,False,False,False,3,False,0,67,394,17,1,1,7,0,224,2.2767857142857144,13.176470588235293
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,False,True,False,False,False,False,3,False,0,61,257,11,1,1,7,0,306,1.0784313725490198,27.818181818181813
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,False,False,False,False,False,False,3,False,0,32,993,14,0,0,7,0,240,1.75,17.142857142857142
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,False,False,False,False,False,False,3,False,0,63,69,6,0,0,6,2,125,1.44,20.833333333333336
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,False,False,False,False,False,False,3,False,0,55,29,4,0,0,6,2,70,1.7142857142857142,17.5
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,False,False,False,False,False,False,3,False,0,38,41,5,0,0,7,1,352,0.42613636363636365,70.39999999999999
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,False,False,False,False,False,False,3,False,0,50,121,7,0,0,6,2,70,3.0,10.0
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,False,False,False,False,False,False,3,False,0,61,87,6,0,0,6,2,151,1.1920529801324504,25.166666666666664
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,True,False,False,False,False,False,3,False,0,53,71,6,1,1,6,1,87,2.0689655172413794,14.499999999999998
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,False,False,False,False,False,False,3,False,0,45,1809,27,0,0,8,1,656,1.2347560975609755,24.296296296296298
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,False,True,False,True,False,False,3,True,11,72,1207,24,2,3,8,0,561,1.2834224598930482,23.375
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,False,False,False,False,False,False,3,False,0,50,43,5,0,0,6,2,38,3.947368421052632,7.6
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,False,False,False,False,False,False,3,False,0,61,9,3,0,0,6,3,6,15.0,2.0
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,False,False,False,True,False,False,3,False,0,69,755,24,1,1,7,0,211,3.4123222748815167,8.791666666666666
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,False,False,False,False,False,False,3,False,0,44,184,9,0,0,6,1,50,5.3999999999999995,5.555555555555556
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,False,False,False,False,False,False,3,False,0,32,48,6,0,0,6,1,51,3.5294117647058822,8.5
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,False,False,False,False,False,False,3,False,0,74,892,23,0,0,7,0,275,2.5090909090909093,11.956521739130434
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,False,False,False,False,False,False,3,False,0,36,54,5,0,0,6,1,159,0.9433962264150944,31.8
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,False,False,False,False,False,False,3,False,0,59,33,5,0,0,6,0,15,10.0,3.0
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,False,False,False,False,False,False,3,False,0,37,43,4,0,0,8,1,572,0.2097902097902098,143.0
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,False,False,False,False,False,False,3,False,0,50,37,5,0,0,6,1,114,1.3157894736842106,22.799999999999997
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,False,False,False,False,False,False,3,False,0,54,491,16,0,0,7,1,332,1.4457831325301205,20.75
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,False,False,False,False,False,False,3,False,0,44,1566,23,0,0,7,0,468,1.4743589743589745,20.34782608695652
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,False,False,False,False,False,False,3,False,0,56,64,5,0,0,7,2,492,0.30487804878048785,98.39999999999998
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,True,False,False,False,False,False,3,False,0,42,44,4,1,1,8,1,659,0.1820940819423369,164.74999999999997
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,False,False,False,False,False,False,3,False,0,31,1180,27,0,0,7,0,409,1.9804400977995111,15.148148148148147
7829,1900,2n Cycle,Divorced,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,False,False,False,False,False,True,3,False,0,120,40,5,0,0,7,1,277,0.5415162454873647,55.4
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,False,False,False,False,False,False,3,False,0,32,69,6,0,0,7,1,396,0.4545454545454546,66.0
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,False,False,False,False,False,False,3,False,0,47,303,12,0,0,7,2,497,0.7243460764587525,41.41666666666667
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,False,False,False,False,False,False,3,False,0,43,24,4,0,0,7,2,183,0.6557377049180328,45.74999999999999
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,False,False,False,False,False,False,3,False,0,40,826,22,0,0,6,0,48,13.75,2.1818181818181817
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,False,False,True,False,False,False,3,False,0,66,1549,16,1,1,7,0,284,1.6901408450704225,17.75
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,False,False,False,False,False,False,3,False,0,66,1098,16,0,0,7,0,529,0.9073724007561437,33.0625
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,True,False,False,False,False,False,3,True,11,47,184,9,1,2,6,2,91,2.967032967032967,10.11111111111111
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,False,True,False,False,False,False,3,False,0,68,496,16,1,1,6,1,1,480.0,0.0625
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,False,False,False,False,False,False,3,False,0,52,1203,17,0,0,7,0,203,2.5123152709359604,11.941176470588236
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,False,False,False,False,False,False,3,False,0,42,1096,26,0,0,7,1,259,3.011583011583012,9.961538461538462
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,False,True,True,True,False,False,3,True,11,43,1182,26,3,4,8,0,605,1.2892561983471074,23.26923076923077
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,False,False,False,False,False,False,3,False,0,55,35,4,0,0,7,2,348,0.3448275862068966,87.0
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,True,False,False,False,False,False,3,True,11,36,20,3,1,2,8,0,597,0.15075376884422112,198.99999999999997
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,True,False,False,False,False,False,3,False,0,32,39,4,1,1,7,1,204,0.5882352941176471,51.0
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,False,False,False,False,False,False,3,False,0,57,272,11,0,0,7,2,413,0.7990314769975786,37.54545454545455
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,False,False,False,False,False,False,3,False,0,54,61,5,0,0,6,1,22,6.818181818181818,4.3999999999999995
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,True,False,False,False,False,False,3,True,11,66,1612,24,1,2,8,1,658,1.094224924012158,27.416666666666668
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,False,False,False,False,False,False,3,False,0,64,233,10,0,0,7,1,456,0.6578947368421053,45.599999999999994
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,False,False,False,False,False,False,3,False,0,66,1089,19,0,0,6,0,104,5.480769230769231,5.473684210526316
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,False,False,False,False,False,False,3,False,0,52,254,11,0,0,8,2,633,0.5213270142180094,57.545454545454554
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,False,False,False,False,False,False,3,False,0,46,497,16,0,0,7,2,525,0.9142857142857143,32.8125
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,False,False,False,False,False,False,3,False,0,35,1144,16,0,0,7,0,422,1.1374407582938388,26.375
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,False,False,False,False,False,False,3,False,0,43,393,14,0,0,6,1,90,4.666666666666667,6.428571428571428
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,False,False,False,False,False,False,3,False,0,42,16,3,0,0,6,3,49,1.836734693877551,16.333333333333332
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,False,True,True,False,False,False,3,False,0,72,1599,24,2,2,7,0,227,3.1718061674008813,9.458333333333332
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,False,False,False,False,False,False,3,False,0,66,219,10,0,0,7,1,303,0.9900990099009901,30.3
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,False,False,False,False,False,False,3,False,0,40,1092,26,0,0,8,1,593,1.315345699831366,22.807692307692307
1755,1988,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,False,False,False,False,False,False,3,False,0,32,96,6,0,0,6,1,80,2.25,13.333333333333334
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,False,False,False,False,False,False,3,False,0,51,1037,15,0,0,7,0,228,1.973684210526316,15.2
4785,1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,False,False,False,False,False,False,3,False,0,50,700,20,0,0,6,2,77,7.792207792207791,3.8500000000000005
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,False,False,False,False,False,False,3,False,0,40,182,9,0,0,7,1,541,0.499075785582255,60.11111111111112
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,False,False,False,False,False,False,3,False,0,58,1153,27,0,0,8,1,660,1.2272727272727273,24.444444444444443
4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,False,False,False,False,False,False,3,False,0,42,150,8,0,0,7,1,461,0.5206073752711496,57.62500000000001
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,False,False,False,False,False,False,3,False,0,44,394,14,0,0,8,1,613,0.6851549755301795,43.785714285714285
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,False,False,False,False,False,False,3,False,0,68,1011,15,0,0,8,1,568,0.7922535211267605,37.86666666666667
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,False,False,False,False,False,False,3,False,0,48,1736,16,0,0,8,0,691,0.6946454413892909,43.1875
3726,1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,False,False,False,False,False,False,3,False,0,34,17,3,0,0,6,1,134,0.6716417910447761,44.66666666666667
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,False,False,False,False,False,False,3,True,11,54,394,14,0,1,7,2,467,0.8993576017130621,33.357142857142854
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,False,False,True,False,False,False,3,False,0,58,1561,13,1,1,7,1,541,0.720887245841035,41.61538461538462
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,False,False,False,False,False,False,3,False,0,49,19,3,0,0,7,1,411,0.21897810218978103,137.0
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,False,False,False,False,False,False,3,False,0,69,15,4,0,0,6,0,75,1.6,18.75
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,False,False,False,False,False,False,3,False,0,55,1085,26,0,0,7,1,464,1.6810344827586208,17.846153846153847
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,False,False,False,False,False,False,3,False,0,45,48,6,0,0,7,1,203,0.8866995073891626,33.833333333333336
2936,1982,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,False,False,False,False,False,False,3,False,0,38,22,4,0,0,7,1,208,0.5769230769230769,52.00000000000001
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,False,False,False,False,False,False,3,False,0,62,594,18,0,0,7,1,269,2.007434944237918,14.944444444444446
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,False,False,False,False,False,False,3,False,0,47,37,7,0,0,7,1,186,1.129032258064516,26.571428571428573
11004,1893,2n Cycle,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,False,False,False,False,False,False,3,False,0,127,20,3,0,0,6,1,44,2.0454545454545454,14.666666666666666
313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,False,True,False,False,False,False,3,False,0,52,2068,21,1,1,7,0,245,2.5714285714285716,11.666666666666666
9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,False,False,False,False,False,False,3,False,0,62,971,14,0,0,8,1,554,0.7581227436823106,39.57142857142856
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,False,False,False,False,False,False,3,False,0,49,25,4,0,0,7,1,334,0.3592814371257485,83.5
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,False,False,False,True,False,False,3,True,11,30,1446,21,1,2,7,0,214,2.9439252336448596,10.190476190476192
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,False,False,False,False,False,False,3,False,0,62,950,24,0,0,8,1,682,1.0557184750733137,28.416666666666668
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,False,False,False,False,False,False,3,False,0,56,16,4,0,0,6,2,25,4.8,6.25
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,False,True,True,True,False,False,3,True,11,48,1610,14,3,4,7,1,406,1.0344827586206897,28.999999999999996
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,False,False,False,False,False,False,3,False,0,67,1313,19,0,0,7,1,537,1.0614525139664805,28.26315789473684
